Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
BeryL,Rakan,SUPPORT,12,0,3,1,0.3,51,0,,1.7,6133,209,13%,97,44,27,15,13,3.3,1.5,0.51,0.92,36.5%,3786,502,2828,456,129,8.4%,0.03,50%,,0,0,0,0,-256,3,281,0,0,800,800,5861,2549,18245,1869,10,25,12566,37,17,27,0,0
Clear,Jax,TOP,17,2,1,5,7,257,12,,8.8,12404,423,20.3%,34,15,13,7,5,1.16,0.51,0.24,0.44,11.5%,12302,5372,6930,0,419,21.2%,0.24,50%,,1,0,0,0,-192,-13,224,0,0,5327,5327,4282,0,14936,0,12,151,17722,44,8,30,0,0
Willer,Wukong,JUNGLE,16,2,0,5,Perfect KDA,193,170,,6.6,11112,379,18.2%,57,16,12,14,14,1.94,0.55,0.48,0.41,19.3%,6048,5403,510,135,206,10.4%,0.24,50%,,0,0,0,0,-340,1,-354,0,0,5821,5821,12488,0,17154,0,7,187,20411,0,15,31,100,0
Clozer,Yone,MID,18,4,1,4,8,311,15,,10.6,14404,491,23.6%,32,8,12,8,6,1.09,0.27,0.27,0.41,10.8%,15019,8893,3322,2804,512,25.8%,0.27,57.1%,1,0,0,0,0,578,-3,-336,0,0,3970,3970,7659,0,25591,0,15,158,19184,30,9,25,0,150
Teddy,Kai,ADC,17,4,0,6,Perfect KDA,345,16,,11.8,14918,508,24.4%,74,32,17,4,4,2.52,1.09,0.14,0.58,25.1%,18151,5040,13011,100,618,31.2%,0.34,71.4%,1,1,0,0,0,-366,-16,-122,0,0,7788,7788,2099,0,6540,0,0,24,7665,0,5,30,0,0
Kael,Maokai,SUPPORT,13,2,0,6,Perfect KDA,54,0,,1.8,8236,281,13.5%,98,51,21,16,16,3.34,1.74,0.55,0.72,33.2%,6611,492,5557,562,225,11.4%,0.27,57.1%,,0,0,0,0,256,-3,-281,0,0,144,144,3552,278,10160,0,42,228,10061,0,19,32,0,0
Zeus,Jax,TOP,18,4,3,0,1.3,329,36,,8,15629,379,21.6%,46,20,6,7,5,1.12,0.48,0.17,0.15,12%,12352,5003,7349,0,299,14.5%,0.1,57.1%,,0,1,0,0,-268,-7,-97,0,0,2890,2890,6980,0,35542,0,11,140,33924,113,10,30,0,450
Oner,Sejuani,JUNGLE,16,0,3,6,2,199,165,,4.8,12965,314,17.9%,86,18,21,16,16,2.08,0.44,0.39,0.51,22.5%,6881,2657,3576,648,167,8.1%,0.15,85.7%,,0,0,0,0,668,-4,351,0,0,353,353,20597,5034,64775,0,23,413,40792,103,18,36,0,0
Poby,LeBlanc,MID,18,2,4,5,1.8,375,4,,9.1,16908,410,23.4%,47,13,14,10,10,1.14,0.32,0.24,0.34,12.3%,36953,6503,30350,100,896,43.2%,0.17,100%,,0,0,0,0,382,1,259,0,0,8482,8482,10149,0,20379,0,9,37,34993,175,11,33,0,250
Gumayusi,Jinx,ADC,18,1,1,4,5,455,54,,11,18301,444,25.3%,69,20,23,10,10,1.67,0.48,0.24,0.56,18.1%,24784,24390,278,116,601,29%,0.12,71.4%,,0,0,0,0,143,0,-592,0,0,4428,4428,7927,0,8759,0,10,168,16788,0,13,40,0,700
Keria,Thresh,SUPPORT,14,0,0,6,Perfect KDA,36,0,,0.9,8502,206,11.8%,134,71,14,22,22,3.25,1.72,0.53,0.34,35.1%,4485,294,3369,822,109,5.2%,0.15,85.7%,,0,0,0,0,-333,-1,197,0,0,0,0,2997,364,7622,1513,30,154,14616,0,24,38,0,0
Morgan,Gragas,TOP,18,0,3,10,3.3,321,23,,7.8,15046,365,19.7%,52,16,9,12,11,1.26,0.39,0.29,0.22,13.5%,26540,1090,25162,288,643,23.7%,0.24,90.9%,,0,0,0,0,268,7,97,0,0,1078,1078,14414,0,33145,0,43,547,33560,138,15,34,0,0
UmTi,Skarner,JUNGLE,17,0,0,7,Perfect KDA,206,178,,5,12466,302,16.3%,84,19,22,17,17,2.04,0.46,0.41,0.53,21.8%,4112,1693,1918,501,100,3.7%,0.17,63.6%,,0,0,0,0,-668,4,-351,0,0,271,271,18673,3990,72198,0,23,751,23625,0,19,38,0,0
Karis,Azir,MID,18,7,1,4,11,385,8,,9.3,19689,477,25.8%,30,9,7,6,6,0.73,0.22,0.15,0.17,7.8%,38390,887,36033,1470,931,34.3%,0.27,100%,1,2,0,0,0,-382,-1,-259,0,0,6318,6318,3363,0,17731,0,14,269,21485,48,10,31,1350,0
Hena,Aphelios,ADC,18,3,0,5,Perfect KDA,418,47,,10.1,18718,454,24.5%,57,18,19,5,5,1.38,0.44,0.12,0.46,14.8%,40026,38329,899,798,970,35.7%,0.19,72.7%,,0,0,0,0,-143,0,592,0,0,14263,14263,7087,0,21564,0,11,245,10560,0,8,26,0,0
Effort,Rakan,SUPPORT,16,1,3,9,3.3,45,0,,1.1,10399,252,13.6%,162,79,19,22,22,3.93,1.92,0.53,0.46,42.1%,2936,397,2539,0,71,2.6%,0.24,90.9%,,0,0,0,0,333,1,-197,0,0,1093,1093,13814,7112,31083,3494,19,53,22081,137,24,38,50,0
Zeus,Ornn,TOP,16,0,0,13,Perfect KDA,242,4,,7.7,11213,355,17.7%,28,10,3,6,5,0.89,0.32,0.19,0.09,8.9%,19123,6548,12575,0,605,24.7%,0.41,86.7%,,0,0,0,0,-417,5,161,0,0,2745,2745,5926,2023,35710,0,40,447,21281,0,7,30,0,0
Oner,Vi,JUNGLE,15,2,2,11,6.5,192,167,,6.1,11798,373,18.6%,71,14,18,12,12,2.25,0.44,0.38,0.57,22.5%,7764,7239,362,163,246,10%,0.41,86.7%,,0,0,0,0,206,11,480,0,0,4005,4005,9675,0,26740,0,20,321,21642,30,13,30,150,0
Poby,LeBlanc,MID,18,7,1,2,9,337,0,,10.7,16623,526,26.2%,34,10,6,8,8,1.08,0.32,0.25,0.19,10.8%,24475,5471,19004,0,774,31.6%,0.28,60%,,1,1,0,0,1057,10,708,0,0,8872,8872,6364,0,10430,0,14,33,16241,52,8,29,50,700
Gumayusi,Kai,ADC,17,6,1,6,12,367,8,,11.6,15896,503,25.1%,72,28,17,5,5,2.28,0.89,0.16,0.54,22.8%,19975,5260,14577,138,632,25.8%,0.38,80%,,0,1,0,0,62,27,463,1,0,5301,5301,1501,0,6706,0,0,19,7312,32,6,24,100,50
Keria,Rell,SUPPORT,13,0,1,15,15,36,0,,1.1,7892,250,12.4%,111,55,12,17,17,3.51,1.74,0.54,0.38,35.1%,6085,563,4719,803,192,7.9%,0.47,100%,,0,0,0,0,-112,8,850,1,0,545,545,614,0,16989,0,38,147,9769,27,19,31,0,0
Morgan,Renekton,TOP,16,4,3,0,1.3,291,12,,9.2,12763,404,24.1%,36,9,10,6,4,1.14,0.28,0.19,0.32,14.8%,14782,11347,3435,0,468,29.4%,0.13,80%,,1,0,0,0,417,-5,-161,0,0,2618,2618,11490,0,26455,0,18,52,31525,84,7,25,750,150
UmTi,Maokai,JUNGLE,14,0,3,3,1,147,126,,4.6,8484,268,16%,37,10,12,8,8,1.17,0.32,0.25,0.38,15.2%,9771,338,8984,449,309,19.4%,0.09,60%,,0,0,0,0,-206,-11,-480,0,0,0,0,17199,1651,36630,0,49,597,29821,70,9,30,0,0
Karis,Jayce,MID,17,0,3,4,1.3,322,11,,10.2,12501,395,23.6%,36,5,9,3,3,1.14,0.16,0.09,0.28,14.8%,16542,14521,2021,0,523,32.8%,0.13,80%,,0,0,0,0,-1057,-10,-708,0,0,456,456,1197,0,17404,0,3,121,19188,78,5,24,0,50
Hena,Aphelios,ADC,15,0,3,3,1,332,17,,10.5,12567,397,23.7%,54,15,22,4,4,1.71,0.47,0.13,0.7,22.1%,7292,6867,260,165,231,14.5%,0.09,60%,,0,0,0,0,-62,-27,-463,-1,0,562,562,2834,0,12781,0,4,218,10737,73,6,22,0,100
Effort,Alistar,SUPPORT,12,1,3,3,1.3,26,0,,0.8,6606,209,12.5%,81,53,6,17,15,2.56,1.68,0.54,0.19,33.2%,1971,81,1422,468,62,3.9%,0.13,80%,,0,0,0,0,112,-8,-850,-1,0,0,0,3746,1763,25175,0,13,52,13915,76,19,30,0,0
Morgan,K,TOP,17,4,1,5,9,287,12,,9.3,14209,462,22.8%,37,10,8,5,5,1.2,0.33,0.16,0.26,11.8%,11785,9353,1791,641,383,27.3%,0.29,81.8%,,1,0,0,0,1159,-1,341,0,0,4627,4627,4124,0,31506,441,30,3457,18502,45,7,24,0,150
UmTi,Poppy,JUNGLE,15,1,0,8,Perfect KDA,187,162,,6.1,11009,358,17.7%,62,14,14,12,12,2.02,0.46,0.39,0.46,19.8%,5351,4153,869,329,174,12.4%,0.29,81.8%,,0,0,0,0,639,4,335,0,0,996,996,10054,0,38136,475,17,742,16962,0,13,29,0,0
Karis,Azir,MID,18,5,0,3,Perfect KDA,335,4,,10.9,15322,499,24.6%,48,11,15,8,8,1.56,0.36,0.26,0.49,15.3%,16845,485,16185,175,548,39%,0.26,72.7%,,1,0,0,0,874,20,301,0,0,8879,8879,897,0,6442,0,5,157,7086,0,12,28,100,0
Hena,Xayah,ADC,16,1,1,4,5,333,27,,10.8,13508,440,21.7%,45,21,11,9,9,1.46,0.68,0.29,0.36,14.4%,6582,6511,52,19,214,15.2%,0.16,45.5%,,0,0,0,0,659,4,422,1,0,6663,6663,5609,0,6092,0,4,77,12296,50,10,26,0,350
Effort,Rakan,SUPPORT,13,0,0,9,Perfect KDA,44,0,,1.4,8296,270,13.3%,121,54,20,19,17,3.94,1.76,0.62,0.65,38.7%,2638,541,1831,266,86,6.1%,0.29,81.8%,,0,0,0,0,412,4,319,0,0,2944,2944,4789,1138,17146,1327,10,22,11263,0,22,32,0,0
Zeus,Gangplank,TOP,17,0,3,1,0.3,302,28,,9.8,12999,423,25.7%,28,11,4,7,4,0.91,0.36,0.23,0.13,11.4%,14643,10197,2036,2410,476,35.9%,0.03,50%,,0,0,0,0,-1159,1,-341,0,0,2923,2923,3521,0,11556,0,7,246,19228,38,8,29,0,0
Oner,Maokai,JUNGLE,12,0,3,2,0.7,132,120,,4.3,7961,259,15.7%,46,11,11,11,9,1.5,0.36,0.36,0.36,18.8%,4127,257,3649,221,134,10.1%,0.07,100%,,0,0,0,0,-639,-4,-335,0,0,0,0,13137,1000,24321,0,32,490,22611,62,12,28,0,0
Poby,Jayce,MID,16,1,1,1,2,287,24,,9.3,10989,358,21.7%,31,14,8,11,7,1.01,0.46,0.36,0.26,12.7%,8841,7898,943,0,288,21.7%,0.07,100%,,0,0,0,0,-874,-20,-301,0,0,0,0,830,0,8178,0,2,102,10796,0,11,29,150,0
Gumayusi,Kai,ADC,15,1,2,1,1,321,4,,10.4,12371,403,24.4%,28,19,5,3,3,0.91,0.62,0.1,0.16,11.4%,10718,1912,8698,108,349,26.3%,0.07,100%,,0,0,0,0,-659,-4,-422,-1,0,1016,1016,1199,0,3361,0,1,17,7788,100,4,21,350,100
Keria,Blitzcrank,SUPPORT,10,0,2,1,0.5,41,0,,1.3,6292,205,12.4%,112,59,18,21,17,3.64,1.92,0.68,0.59,45.7%,2406,264,1762,380,78,5.9%,0.03,50%,,0,0,0,0,-412,-4,-319,0,0,0,0,536,0,6142,0,13,137,8344,31,24,37,0,0
DnDn,Poppy,TOP,18,2,0,11,Perfect KDA,249,3,,7.2,12244,352,18.6%,46,24,4,13,13,1.32,0.69,0.37,0.11,14.2%,22646,13333,9313,0,651,24.5%,0.37,76.5%,1,0,0,0,0,585,13,960,0,0,489,489,6372,0,58984,0,34,723,23997,0,14,39,50,0
Sylvie,Viego,JUNGLE,16,5,0,4,Perfect KDA,197,162,,5.7,12416,357,18.9%,66,15,20,16,13,1.9,0.43,0.46,0.57,20.4%,9533,7347,1386,800,274,10.3%,0.26,52.9%,,1,0,0,0,-284,-7,-67,-1,0,2844,2844,20120,0,22893,0,16,210,30555,0,14,29,100,0
FIESTA,Azir,MID,18,4,1,7,11,306,13,,8.8,14793,425,22.5%,50,19,8,6,6,1.44,0.55,0.17,0.23,15.4%,34883,696,34030,157,1003,37.7%,0.32,64.7%,,1,0,0,0,142,-5,195,0,0,6223,6223,2840,0,11029,0,17,208,14035,53,8,27,50,450
Jiwoo,Xayah,ADC,16,6,2,9,7.5,361,30,,10.4,17660,508,26.9%,50,12,17,3,3,1.44,0.34,0.09,0.49,15.4%,20161,19644,0,517,580,21.8%,0.43,88.2%,,1,0,0,0,-194,-11,98,0,0,10887,10887,5938,1248,8296,0,23,107,13166,76,5,22,400,50
Peter,Rell,SUPPORT,14,0,2,15,7.5,30,0,,0.9,8638,248,13.1%,112,58,9,16,15,3.22,1.67,0.46,0.26,34.6%,5187,938,3347,902,149,5.6%,0.43,88.2%,,0,0,0,0,-488,-5,-815,-1,0,682,682,1998,0,20798,0,37,111,10075,20,18,32,0,0
DuDu,K,TOP,15,0,2,2,1,221,8,,6.4,9886,284,17.5%,30,10,7,4,4,0.86,0.29,0.11,0.2,10.2%,9681,8348,1079,254,278,17.5%,0.06,40%,,0,0,0,0,-585,-13,-960,0,0,0,0,5798,0,37484,0,37,3430,27451,30,5,26,0,0
YoungJae,Sejuani,JUNGLE,15,1,1,3,4,209,178,,6,11130,320,19.7%,67,18,15,17,16,1.93,0.52,0.49,0.43,22.8%,8708,4599,3584,525,250,15.7%,0.11,80%,,0,0,0,0,284,7,67,1,0,0,0,15618,428,36747,0,18,355,28726,32,18,35,0,0
Bulldog,Akali,MID,17,1,5,1,0.4,313,0,,9,12812,368,22.7%,44,11,9,11,8,1.26,0.32,0.32,0.26,15%,17848,1065,16767,16,513,32.2%,0.06,40%,,0,0,0,0,-142,5,-195,0,0,3564,3564,3470,0,17297,0,2,78,27604,191,12,37,50,150
Taeyoon,Kai,ADC,16,2,4,1,0.8,379,8,,10.9,15449,444,27.3%,51,12,17,3,3,1.47,0.34,0.09,0.49,17.3%,14984,9629,5355,0,431,27%,0.09,60%,,0,0,0,0,194,11,-98,0,0,783,783,3295,0,9826,0,0,0,15395,103,7,30,450,450
Andil,Alistar,SUPPORT,12,1,5,3,0.8,28,0,,0.8,7223,208,12.8%,102,65,2,20,18,2.93,1.87,0.57,0.06,34.7%,4216,573,2889,754,121,7.6%,0.11,80%,,0,0,0,0,488,5,815,1,0,0,0,5304,3108,30684,0,36,122,18173,117,22,35,0,0
DuDu,K,TOP,18,2,0,9,Perfect KDA,300,4,,9.7,13225,429,20.8%,39,9,8,3,3,1.27,0.29,0.1,0.26,13.1%,15669,11917,2690,1062,509,23.7%,0.36,64.7%,,0,0,0,0,263,12,91,0,0,3133,3133,6669,0,30815,12,54,4156,21307,0,4,20,0,0
YoungJae,Sejuani,JUNGLE,16,3,1,9,12,213,184,,6.9,11999,390,18.9%,62,14,14,14,12,2.01,0.45,0.45,0.45,20.8%,11379,4917,5994,468,369,17.2%,0.39,70.6%,,0,0,0,0,-692,9,-766,-1,0,575,575,17335,2200,42868,0,21,423,24707,30,16,33,0,0
Bulldog,Tristana,MID,17,4,2,8,6,269,13,,8.7,13943,453,21.9%,51,15,6,6,6,1.66,0.49,0.19,0.19,17.1%,16790,13151,3421,218,545,25.4%,0.39,70.6%,,0,0,0,0,-730,-7,-845,-1,0,13043,13043,4717,0,16699,0,5,53,16532,82,7,31,50,300
Taeyoon,Aphelios,ADC,16,6,2,4,5,316,24,,10.3,15490,503,24.4%,45,14,14,6,6,1.46,0.45,0.19,0.45,15.1%,15924,15654,270,0,517,24.1%,0.32,58.8%,1,0,1,0,0,1027,12,945,1,0,4030,4030,1671,0,11217,0,4,90,6349,78,7,23,50,100
Andil,Rell,SUPPORT,14,2,0,12,Perfect KDA,49,0,,1.6,8957,291,14.1%,101,49,19,13,13,3.28,1.59,0.42,0.62,33.9%,6420,316,5372,732,208,9.7%,0.45,82.4%,,0,0,0,0,903,8,810,1,0,972,972,1838,0,16934,0,41,164,9322,0,15,26,0,0
DnDn,Malphite,TOP,16,0,3,2,0.7,266,0,,8.6,9961,323,20.1%,26,17,3,9,7,0.84,0.55,0.29,0.1,10.1%,14664,5116,9548,0,476,28.8%,0.06,40%,,0,0,0,0,-263,-12,-91,0,0,0,0,3847,0,67028,0,19,811,23748,91,10,31,0,0
Sylvie,Wukong,JUNGLE,14,3,4,1,1,174,148,,5.6,10277,334,20.8%,50,11,11,11,9,1.62,0.36,0.36,0.36,19.4%,8533,7234,680,619,277,16.8%,0.13,80%,,1,0,0,0,692,-9,766,1,0,789,789,9847,0,28186,0,13,117,23842,107,12,29,300,50
FIESTA,Annie,MID,15,1,3,3,1.3,232,0,,7.5,10296,334,20.8%,34,10,5,8,7,1.1,0.32,0.26,0.16,13.2%,15591,851,14587,153,506,30.6%,0.13,80%,,0,0,0,0,730,7,845,1,0,769,769,917,0,11067,2420,39,302,14299,85,10,27,100,0
Jiwoo,Kai,ADC,15,1,3,2,1,323,9,,10.5,12735,413,25.7%,24,7,9,1,1,0.78,0.23,0.03,0.29,9.3%,9935,6958,2977,0,323,19.5%,0.1,60%,,0,0,0,0,-1027,-12,-945,-1,0,444,444,2660,0,8713,0,0,30,13554,69,2,21,0,50
Peter,Rakan,SUPPORT,11,0,4,3,0.8,36,0,,1.2,6232,202,12.6%,124,73,14,14,12,4.03,2.37,0.45,0.45,48.1%,2204,389,1561,254,72,4.3%,0.1,60%,,0,0,0,0,-903,-8,-810,-1,0,0,0,4280,2225,13236,1329,11,29,11669,58,17,28,0,0
DnDn,Renekton,TOP,18,4,3,5,3,285,4,,8.8,14024,433,20.9%,43,17,5,7,7,1.33,0.53,0.22,0.15,10.6%,13756,11057,2329,370,425,23.6%,0.28,50%,1,0,0,0,0,565,11,443,1,0,775,775,13135,0,39662,0,16,255,39543,129,8,39,250,300
Sylvie,Viego,JUNGLE,16,3,0,7,Perfect KDA,212,165,,6.5,13368,413,20%,82,18,27,19,16,2.53,0.56,0.59,0.83,20.2%,7730,6589,649,492,239,13.2%,0.31,55.6%,,0,0,0,0,1601,18,1190,1,0,628,628,17384,0,28683,0,7,292,25174,0,17,32,0,0
FIESTA,Annie,MID,18,5,1,7,12,276,4,,8.5,14010,433,20.9%,37,11,8,9,8,1.14,0.34,0.28,0.25,9.1%,17921,1131,16371,419,553,30.7%,0.37,66.7%,1,0,0,0,0,490,8,-51,0,0,3643,3643,2786,0,13703,2949,18,516,12821,30,13,31,150,150
Jiwoo,Xayah,ADC,18,6,0,4,Perfect KDA,371,24,,11.5,16906,522,25.2%,59,17,19,8,7,1.82,0.53,0.25,0.59,14.6%,16559,15924,33,602,511,28.4%,0.31,55.6%,,2,0,0,0,-714,-19,299,0,0,9353,9353,6191,0,6808,0,8,64,11733,0,11,31,50,0
Peter,Rakan,SUPPORT,13,0,0,10,Perfect KDA,44,0,,1.4,8680,268,13%,184,108,25,20,20,5.68,3.34,0.62,0.77,45.4%,2437,589,1429,419,75,4.2%,0.31,55.6%,,0,0,0,0,66,-2,-827,-1,0,393,393,7430,2777,15346,1637,10,38,11800,0,22,37,0,0
DuDu,Quinn,TOP,18,3,4,1,1,344,25,,10.6,13944,431,25.3%,37,16,4,5,5,1.14,0.49,0.15,0.12,13.2%,29094,23945,5100,49,898,43.4%,0.12,100%,,0,0,0,0,-565,-11,-443,-1,0,2109,2109,5634,0,9984,0,41,158,16116,94,6,28,300,250
YoungJae,Poppy,JUNGLE,14,0,2,2,1,162,143,,5,8759,270,15.9%,49,17,15,17,15,1.51,0.53,0.53,0.46,17.4%,5685,4165,1117,403,176,8.5%,0.06,50%,,0,0,0,0,-1601,-18,-1190,-1,0,0,0,7158,0,42233,0,22,734,18933,67,18,34,0,0
Bulldog,Taliyah,MID,16,1,5,1,0.4,269,5,,8.3,12183,376,22.1%,41,18,7,9,7,1.27,0.56,0.28,0.22,14.6%,13990,289,13195,506,432,20.9%,0.06,50%,,0,0,0,0,-490,-8,51,0,0,755,755,1706,0,11353,0,21,602,18576,134,11,36,150,0
Taeyoon,Aphelios,ADC,15,0,3,2,0.7,348,19,,10.7,13679,422,24.8%,51,15,22,6,5,1.57,0.46,0.19,0.68,18.1%,14632,14106,318,208,452,21.8%,0.06,50%,,0,0,0,0,714,19,-299,0,0,2553,2553,2151,0,9782,0,6,204,10435,93,8,26,0,200
Andil,Rell,SUPPORT,12,0,4,2,0.5,40,0,,1.2,6628,205,12%,103,68,18,21,19,3.18,2.1,0.65,0.56,36.7%,3652,155,2547,950,113,5.4%,0.06,50%,,0,0,0,0,-66,2,827,1,0,0,0,12,0,11582,0,25,94,8969,73,23,32,0,0
Doran,Renekton,TOP,14,0,3,3,1,211,12,,7.7,8576,313,19.3%,23,10,2,5,5,0.84,0.36,0.18,0.07,10.7%,10664,8362,2302,0,389,25.1%,0.11,75%,,0,0,0,0,226,-8,-533,0,0,560,560,9441,0,20811,0,14,53,27259,124,6,22,0,0
Peanut,Ivern,JUNGLE,13,0,2,3,1.5,144,135,,5.3,7907,289,17.8%,36,8,6,6,6,1.31,0.29,0.22,0.22,16.7%,3300,686,1980,634,120,7.8%,0.11,75%,,0,0,0,0,341,6,-274,0,0,0,0,2473,0,7161,5178,29,123,6088,67,7,20,0,0
Chovy,Tristana,MID,15,4,3,0,1.3,281,8,,10.3,12234,446,27.6%,36,8,11,2,2,1.31,0.29,0.07,0.4,16.7%,18429,13913,4475,41,673,43.3%,0.15,100%,,0,0,0,0,671,10,-516,0,0,3791,3791,5316,0,12465,0,3,36,15661,77,3,33,150,350
Peyz,Xayah,ADC,14,0,2,4,2,250,19,,9.1,9948,363,22.4%,41,11,11,6,5,1.5,0.4,0.22,0.4,19.1%,8588,8347,75,166,313,20.2%,0.15,100%,,0,0,0,0,-335,-4,-28,0,0,1129,1129,1776,0,6751,0,9,52,11448,39,9,25,0,50
Delight,Alistar,SUPPORT,11,0,4,4,1,32,0,,1.2,5700,208,12.8%,79,40,7,12,11,2.88,1.46,0.44,0.26,36.7%,1585,74,1179,332,58,3.7%,0.15,100%,,0,0,0,0,-223,15,-241,0,0,33,33,2677,1643,20173,0,13,84,12075,82,14,27,0,0
Kiin,Jax,TOP,16,2,2,5,3.5,225,8,,8.2,10758,393,20%,22,11,3,2,1,0.8,0.4,0.07,0.11,10.8%,18416,10681,7735,0,672,27.8%,0.26,50%,,1,0,0,0,-226,8,533,0,0,7189,7189,5135,0,21706,0,20,127,23058,90,3,32,0,150
Cuzz,Maokai,JUNGLE,13,0,2,11,5.5,131,115,,4.8,8925,326,16.6%,40,8,8,8,6,1.46,0.29,0.29,0.29,19.6%,7178,665,6148,365,262,10.9%,0.4,78.6%,,0,0,0,0,-341,-6,274,0,0,484,484,18380,1509,43190,0,43,490,28367,48,9,22,0,0
Bdd,Jayce,MID,16,7,1,4,11,243,8,,8.9,12704,464,23.7%,24,15,2,6,6,0.88,0.55,0.22,0.07,11.8%,19492,16969,2504,19,711,29.5%,0.4,78.6%,1,0,0,1,0,-671,-10,516,0,0,4892,4892,1580,0,12457,0,8,131,12108,38,7,30,350,0
Aiming,Aphelios,ADC,15,2,0,10,Perfect KDA,282,24,,10.3,13025,475,24.3%,37,13,12,4,4,1.35,0.47,0.15,0.44,18.1%,16941,15948,541,452,618,25.6%,0.44,85.7%,,0,0,0,0,335,4,28,0,0,7466,7466,2348,0,9278,0,11,172,4450,0,5,21,0,0
Lehends,Lulu,SUPPORT,12,3,0,9,Perfect KDA,15,0,,0.5,8281,302,15.4%,81,41,8,16,14,2.96,1.5,0.58,0.29,39.7%,4100,597,3503,0,150,6.2%,0.44,85.7%,,0,0,0,0,223,-15,241,0,0,1768,1768,2279,435,3650,4749,30,271,5202,0,18,33,50,0
Doran,K,TOP,13,0,5,3,0.6,185,0,,7.1,8191,313,18.9%,15,7,3,4,3,0.57,0.27,0.15,0.11,8.7%,6976,6364,380,232,267,14.5%,0.11,50%,,0,0,0,0,-835,-12,-1142,-1,0,2162,2162,1132,0,19589,352,23,1347,17850,144,6,23,0,0
Peanut,Sejuani,JUNGLE,12,1,3,4,1.7,146,140,,5.6,7748,296,17.9%,23,4,3,2,2,0.88,0.15,0.08,0.11,13.3%,9956,5684,3933,339,381,20.7%,0.19,83.3%,,0,0,0,0,-793,5,330,0,0,0,0,10770,485,37934,0,20,277,25353,73,3,16,0,0
Chovy,LeBlanc,MID,14,0,2,5,2.5,242,0,,9.3,10080,386,23.2%,36,7,13,4,2,1.38,0.27,0.15,0.5,20.8%,14407,4744,9663,0,551,29.9%,0.19,83.3%,,0,0,0,0,26,1,-333,-1,0,1597,1597,4664,0,8138,0,5,20,14252,46,4,32,0,0
Peyz,Aphelios,ADC,13,4,3,0,1.3,238,4,,9.1,11259,431,25.9%,26,10,6,3,3,0.99,0.38,0.11,0.23,15%,12652,11943,536,173,484,26.3%,0.15,66.7%,,1,0,0,0,-632,18,176,0,0,1624,1624,2793,0,6592,0,11,96,10386,97,4,19,300,100
Delight,Rakan,SUPPORT,10,1,2,5,3,38,0,,1.5,6111,234,14.1%,73,42,7,14,12,2.79,1.61,0.54,0.27,42.2%,4175,993,2413,769,160,8.7%,0.23,100%,,0,0,0,0,304,4,-993,-2,0,220,220,5277,1823,16539,1093,18,28,11804,16,16,27,0,0
Kiin,Renekton,TOP,15,0,1,7,7,224,6,,8.6,10064,385,19.9%,26,7,7,4,3,0.99,0.27,0.15,0.27,12.6%,11145,9922,1223,0,426,17.6%,0.27,46.7%,,0,0,0,0,835,12,1142,1,0,2837,2837,6578,0,15445,0,15,43,16398,0,5,28,0,0
Cuzz,Poppy,JUNGLE,13,3,1,9,12,135,106,,5.2,9925,380,19.6%,47,12,12,11,9,1.8,0.46,0.42,0.46,22.7%,8869,7046,1587,236,339,14%,0.46,80%,,0,0,0,0,793,-5,-330,0,1,896,896,13778,1566,36627,0,33,549,22802,0,13,27,0,300
Bdd,Azir,MID,15,4,1,9,13,216,4,,8.3,10326,395,20.4%,35,11,5,3,3,1.34,0.42,0.11,0.19,16.9%,16234,443,15791,0,621,25.6%,0.5,86.7%,,0,0,0,0,-26,-1,333,1,0,4282,4282,1162,0,9899,0,11,177,10511,27,5,21,50,0
Aiming,Kai,ADC,14,8,0,3,Perfect KDA,252,26,,9.6,13723,525,27.1%,37,10,6,1,1,1.42,0.38,0.04,0.23,17.9%,22064,7726,13461,877,844,34.8%,0.42,73.3%,,1,0,0,0,632,-18,-176,0,0,9579,9579,2435,0,8775,0,4,71,9752,0,2,23,50,0
Lehends,Alistar,SUPPORT,11,0,3,14,4.7,27,0,,1,6618,253,13.1%,62,38,2,13,13,2.37,1.45,0.5,0.08,30%,5018,682,3387,949,192,7.9%,0.54,93.3%,,0,0,0,0,-304,-4,993,2,0,0,0,8801,5136,19351,0,46,171,15443,41,16,25,0,0
kingen,Rumble,TOP,14,1,1,13,14,192,16,,7.8,9811,398,19.7%,21,13,1,5,5,0.85,0.53,0.2,0.04,10.8%,15881,411,15432,38,645,31.7%,0.57,82.4%,,0,0,0,0,1657,32,1256,1,0,4162,4162,483,0,9156,0,12,182,7861,38,7,22,0,0
