Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Kiin,K,TOP,15,2,1,6,8,245,4,,9.4,11906,455,23.5%,30,11,3,5,5,1.15,0.42,0.19,0.11,13.8%,10700,8210,1988,502,409,24.3%,0.31,80%,,0,0,0,0,1731,31,1554,1,0,7101,7101,2221,0,37562,403,23,452,17600,48,6,33,0,50
Cuzz,Vi,JUNGLE,13,2,1,5,7,171,135,,6.5,9425,360,18.6%,52,8,16,6,6,1.99,0.31,0.23,0.61,23.9%,6842,6466,0,376,261,15.5%,0.27,70%,,0,0,0,0,257,3,-238,0,0,1338,1338,9636,0,24557,0,12,236,16406,30,7,22,0,0
Bdd,Veigar,MID,15,2,0,2,Perfect KDA,222,4,,8.5,10409,398,20.5%,23,9,3,6,6,0.88,0.34,0.23,0.11,10.6%,9813,1230,8297,286,375,22.2%,0.15,40%,,0,0,0,0,1254,14,112,0,0,5967,5967,2468,0,5031,0,14,62,7959,0,8,23,0,0
Aiming,Zeri,ADC,14,4,2,3,3.5,275,11,,10.5,12299,470,24.2%,47,12,16,3,3,1.8,0.46,0.11,0.61,21.6%,13100,8843,3580,677,501,29.7%,0.27,70%,,1,0,0,0,-130,11,263,0,0,4050,4050,2365,0,15161,0,6,110,11538,27,4,22,50,300
Lehends,Lulu,SUPPORT,11,0,1,7,7,14,4,,0.5,6724,257,13.2%,66,35,6,14,10,2.52,1.34,0.54,0.23,30.3%,3668,1221,2447,0,140,8.3%,0.27,70%,,0,0,0,0,-451,-20,-782,-1,0,2167,2167,1327,748,3675,3294,19,182,4440,12,17,30,0,0
Rascal,Jayce,TOP,15,0,3,2,0.7,247,24,,9.4,10846,414,23.6%,25,13,2,5,4,0.96,0.5,0.19,0.08,13.7%,8507,7368,1139,0,325,24.8%,0.08,40%,,0,0,0,0,-1731,-31,-1554,-1,0,10120,10120,94,0,7312,0,3,80,11028,89,5,24,0,50
Juhan,Sejuani,JUNGLE,12,0,2,2,1,139,112,,5.3,7838,300,17.1%,58,13,13,12,11,2.22,0.5,0.46,0.5,31.9%,5958,2863,2780,315,228,17.3%,0.08,40%,,0,0,0,0,-257,-3,238,0,0,0,0,9912,1720,24957,0,18,269,19345,37,13,28,0,0
FATE,Yone,MID,15,3,1,0,3,255,16,,9.7,10951,419,23.9%,25,8,4,6,5,0.96,0.31,0.23,0.15,13.7%,5782,3540,1446,796,221,16.8%,0.11,60%,,0,0,0,0,-1254,-14,-112,0,0,895,895,1106,0,16577,0,5,166,11368,21,8,23,300,0
deokdam,Xayah,ADC,13,1,2,3,2,248,20,,9.5,10035,384,21.9%,18,11,5,4,3,0.69,0.42,0.15,0.19,9.9%,11954,11185,508,261,457,34.8%,0.15,80%,,0,0,0,0,130,-11,-263,0,0,0,0,1032,0,5268,0,12,65,9083,42,7,23,50,0
BeryL,Rell,SUPPORT,11,1,2,2,1.5,36,0,,1.4,6225,238,13.6%,56,30,10,8,8,2.14,1.15,0.31,0.38,30.8%,2140,237,1502,401,82,6.2%,0.11,60%,,0,0,0,0,451,20,782,1,0,0,0,988,188,10740,0,13,87,9913,32,10,22,0,0
Zeus,Kennen,TOP,14,2,2,4,3,167,4,,7.2,8803,377,18.5%,27,12,1,4,3,1.16,0.51,0.17,0.04,14.4%,15010,1729,13281,0,643,26%,0.26,42.9%,1,0,0,0,0,-260,-6,205,0,0,2165,2165,2841,0,10159,0,14,28,13927,38,6,22,0,50
Oner,Wukong,JUNGLE,13,6,1,3,9,120,108,,5.1,9925,425,20.8%,34,8,6,6,6,1.46,0.34,0.26,0.26,18.2%,10731,9165,781,785,460,18.6%,0.39,64.3%,1,0,0,0,0,724,-1,59,0,0,3754,3754,12286,0,21542,0,12,149,22136,10,7,21,0,0
Faker,Kassadin,MID,15,1,0,2,Perfect KDA,219,7,,9.4,9995,428,21%,26,8,7,4,4,1.11,0.34,0.17,0.3,13.9%,9860,1352,8370,138,423,17.1%,0.13,21.4%,,0,0,0,0,594,3,208,0,0,5152,5152,5107,0,11253,0,15,155,14732,0,5,18,0,0
Gumayusi,Caitlyn,ADC,13,2,1,3,5,225,4,,9.6,11342,486,23.8%,26,13,4,6,6,1.11,0.56,0.26,0.17,13.9%,11272,10511,737,24,483,19.5%,0.21,35.7%,,1,0,0,0,2592,66,1719,2,0,9437,9437,2932,272,9166,0,8,28,6405,16,9,24,0,0
Keria,Lux,SUPPORT,10,3,2,5,4,26,0,,1.1,7546,323,15.8%,74,43,10,13,12,3.17,1.84,0.56,0.43,39.6%,10856,678,9913,265,465,18.8%,0.34,57.1%,,0,0,0,0,1279,9,959,1,0,739,739,286,0,4023,2319,32,171,6905,49,15,29,50,0
DnDn,LeBlanc,TOP,13,1,1,1,2,185,4,,7.9,7900,339,22.7%,22,8,4,3,2,0.94,0.34,0.13,0.17,14.5%,10071,6847,3224,0,432,25.9%,0.09,33.3%,,0,0,0,0,260,6,-205,0,0,778,778,2404,0,10459,0,9,27,12685,35,4,21,50,0
Sylvie,Sejuani,JUNGLE,11,0,2,4,2,108,100,,4.6,6529,280,18.8%,33,10,6,11,9,1.41,0.43,0.47,0.26,21.7%,5773,3234,2114,425,247,14.8%,0.17,66.7%,,0,0,0,0,-724,1,-59,0,0,0,0,9228,1061,21295,0,15,216,19915,40,12,26,0,0
Callme,Veigar,MID,13,2,3,2,1.3,198,0,,8.5,8177,350,23.5%,22,5,6,0,0,0.94,0.21,0,0.26,14.5%,11415,1690,9558,167,489,29.3%,0.17,66.7%,,0,0,0,0,-594,-3,-208,0,0,0,0,1387,0,9318,0,5,57,14409,107,3,17,0,50
Vital,Lucian,ADC,10,1,4,4,1.3,138,0,,5.9,6818,292,19.6%,25,10,6,2,2,1.07,0.43,0.09,0.26,16.4%,7531,4616,2727,188,323,19.3%,0.21,83.3%,,0,0,0,0,-2592,-66,-1719,-2,0,0,0,69,0,6364,0,0,0,14168,112,5,18,0,0
Peter,Nami,SUPPORT,8,2,4,4,1.5,6,0,,0.3,5327,228,15.3%,50,27,4,8,7,2.14,1.16,0.34,0.17,32.9%,4153,669,3476,8,178,10.7%,0.26,100%,,0,0,0,0,-1279,-9,-959,-1,0,0,0,5107,4133,3164,1012,22,93,9217,77,12,24,0,0
DnDn,Maokai,TOP,12,1,5,3,0.8,126,0,,6,6478,308,20.1%,18,10,1,5,3,0.86,0.48,0.24,0.05,11.8%,8529,1296,7233,0,406,24%,0.19,80%,,0,0,0,0,-2336,-46,-813,-1,0,1659,1659,4961,127,15193,0,34,295,21000,133,6,23,100,0
Sylvie,Lee Sin,JUNGLE,10,2,5,3,1,103,88,,4.9,6412,305,19.9%,26,14,3,8,7,1.24,0.67,0.38,0.14,17%,6030,4395,1362,273,287,17%,0.24,100%,,0,0,0,0,-2973,-12,-914,0,0,0,0,9012,0,14622,37,11,339,19636,114,9,21,50,0
Callme,Ahri,MID,12,0,4,2,0.5,165,0,,7.9,6754,322,20.9%,14,4,2,1,1,0.67,0.19,0.05,0.1,9.2%,8736,1316,5081,2339,416,24.6%,0.1,40%,,0,0,0,0,-2137,-10,-40,0,0,1571,1571,1957,206,7080,0,6,23,11567,84,1,13,0,0
Vital,Zeri,ADC,11,2,4,1,0.8,186,0,,8.9,8193,390,25.4%,37,6,11,1,1,1.76,0.29,0.05,0.52,24.2%,8913,5653,3260,0,424,25.1%,0.14,60%,,0,0,0,0,294,-3,59,0,0,0,0,1583,0,9929,0,2,60,12133,107,2,16,600,0
Peter,Lulu,SUPPORT,9,0,2,3,1.5,8,0,,0.4,4404,210,13.7%,58,25,4,5,5,2.76,1.19,0.24,0.19,37.9%,3351,778,2573,0,160,9.4%,0.14,60%,,0,0,0,0,-296,3,51,0,0,0,0,1356,366,4647,4011,18,121,7314,16,7,17,0,0
Zeus,Kennen,TOP,13,6,2,5,5.5,190,14,,9,11233,535,24.7%,19,10,1,3,3,0.9,0.48,0.14,0.05,15%,18634,4390,13680,564,887,31.6%,0.52,55%,,2,0,0,0,2336,46,813,1,0,4646,4646,4718,0,6986,0,28,69,11989,44,5,19,0,50
Oner,Wukong,JUNGLE,12,7,0,12,Perfect KDA,122,100,,5.8,10722,511,23.5%,34,6,7,4,4,1.62,0.29,0.19,0.33,26.8%,15085,12016,2123,946,718,25.6%,0.9,95%,1,0,0,0,0,2973,12,914,0,0,3330,3330,9951,0,13886,0,14,197,18913,0,5,21,0,0
Faker,Lissandra,MID,13,6,1,8,14,178,0,,8.5,10096,481,22.2%,20,7,2,2,1,0.95,0.33,0.1,0.1,15.7%,10766,1098,9532,136,513,18.2%,0.67,70%,,0,0,0,0,2137,10,40,0,0,4019,4019,320,0,6069,0,26,189,11550,38,2,14,0,550
Gumayusi,Lucian,ADC,12,1,2,2,1.5,199,1,,9.5,7971,380,17.5%,19,10,3,5,3,0.9,0.48,0.24,0.14,15%,7722,5595,1940,187,368,13.1%,0.14,15%,,0,0,0,0,-294,3,-59,0,0,519,519,698,0,4710,0,0,0,8752,57,8,21,0,150
Keria,Nami,SUPPORT,10,0,0,12,Perfect KDA,4,0,,0.2,5507,262,12.1%,35,27,1,6,6,1.67,1.29,0.29,0.05,27.6%,6819,1102,5717,0,325,11.6%,0.57,60%,,0,0,0,0,296,-3,-51,0,0,924,924,5889,4156,2300,1122,23,132,5295,0,9,18,0,0
Doran,Jayce,TOP,14,1,1,3,4,239,18,,8.9,10253,384,20.7%,42,19,13,9,9,1.57,0.71,0.34,0.49,13.5%,15631,13682,1949,0,585,42.6%,0.15,40%,,0,0,0,0,-47,3,-244,0,0,4247,4247,1736,0,11277,0,6,85,13816,21,10,36,0,0
Peanut,Maokai,JUNGLE,13,2,0,5,Perfect KDA,162,145,,6.1,9418,353,19%,41,9,12,7,7,1.53,0.34,0.26,0.45,13.2%,4518,358,3881,279,169,12.3%,0.26,70%,,0,0,0,0,92,-17,-231,0,0,744,744,13324,820,21566,0,24,583,18261,0,9,21,0,0
Chovy,Yone,MID,14,1,1,3,4,226,12,,8.5,9463,354,19.1%,37,8,6,3,2,1.38,0.3,0.11,0.22,11.9%,5346,3143,1257,946,200,14.6%,0.15,40%,,0,0,0,0,-857,-31,-1359,-1,0,1454,1454,2809,0,12725,0,8,130,13792,14,6,25,100,0
Peyz,Zeri,ADC,15,5,0,2,Perfect KDA,304,8,,11.4,13184,493,26.6%,97,37,30,3,3,3.63,1.38,0.11,1.12,31.2%,7610,5436,2174,0,285,20.7%,0.26,70%,,2,0,0,0,1776,13,898,1,0,9181,9181,1227,0,9712,0,0,57,6044,0,4,19,0,0
Delight,Rakan,SUPPORT,11,1,0,8,Perfect KDA,39,0,,1.5,7224,270,14.6%,94,40,11,13,12,3.52,1.5,0.49,0.41,30.2%,3579,439,3140,0,134,9.8%,0.34,90%,,0,0,0,0,1112,23,849,1,0,1270,1270,4759,2979,10098,2036,13,35,7221,0,15,28,0,0
Canna,Kennen,TOP,14,0,2,1,0.5,209,4,,7.8,8305,311,20%,26,13,2,6,5,0.97,0.49,0.22,0.07,13%,8848,1172,6244,1432,331,21.9%,0.04,50%,,0,0,0,0,47,-3,244,0,0,1486,1486,2132,0,7932,0,15,45,13725,81,7,19,0,0
Canyon,Lee Sin,JUNGLE,12,1,2,0,0.5,153,134,,5.7,7790,292,18.7%,34,16,6,10,8,1.27,0.6,0.37,0.22,17%,4157,3356,381,420,156,10.3%,0.04,50%,,0,0,0,0,-92,17,231,0,0,1533,1533,12156,0,23686,233,8,450,20249,68,11,24,0,0
ShowMaker,LeBlanc,MID,15,1,0,0,Perfect KDA,258,4,,9.7,9920,371,23.9%,31,15,10,8,8,1.16,0.56,0.3,0.37,15.5%,12955,991,11510,454,485,32.1%,0.04,50%,,0,0,0,0,857,31,1359,1,0,1937,1937,1274,0,6793,0,8,23,11673,0,10,23,0,0
Deft,Jinx,ADC,14,0,3,0,0,290,21,,10.9,10274,385,24.7%,28,15,13,7,7,1.05,0.56,0.26,0.49,14%,10493,9681,154,658,393,26%,0,0%,,0,0,0,0,-1776,-13,-898,-1,0,942,942,1819,0,5353,0,2,47,7951,32,8,21,0,100
Kellin,Renata Glasc,SUPPORT,9,0,3,1,0.3,15,0,,0.6,5267,197,12.7%,81,63,12,15,12,3.03,2.36,0.56,0.45,40.5%,3916,699,1909,1308,147,9.7%,0.04,50%,,0,0,0,0,-1112,-23,-849,-1,0,180,180,534,0,4429,1324,15,158,7104,60,17,28,0,0
Doran,Jayce,TOP,18,3,5,12,3,299,24,,7.9,15605,412,21.4%,50,23,10,10,9,1.32,0.61,0.26,0.26,13.3%,25882,22413,3469,0,684,26.7%,0.4,88.2%,1,0,0,0,0,204,1,91,0,0,5963,5963,2096,0,20117,0,4,78,23432,258,11,42,50,50
Peanut,Maokai,JUNGLE,17,1,3,11,4,185,150,,4.9,12001,317,16.5%,65,11,21,9,9,1.72,0.29,0.24,0.55,17.3%,8390,499,7170,721,222,8.7%,0.32,70.6%,,0,0,0,0,-413,-12,-102,0,0,286,286,30009,5230,64403,0,45,729,43367,95,11,32,100,0
Chovy,Yone,MID,18,9,1,5,14,359,48,,9.5,19122,505,26.3%,57,10,16,4,4,1.51,0.26,0.11,0.42,15.2%,28821,17565,5898,5358,761,29.7%,0.37,82.4%,,2,1,0,0,-652,-11,172,0,0,2433,2433,15883,0,58472,0,27,268,35059,41,10,37,1350,0
Peyz,Ziggs,ADC,18,4,4,8,3,358,14,,9.5,16415,434,22.6%,53,17,14,7,6,1.4,0.45,0.18,0.37,14.1%,27992,644,25956,1392,740,28.9%,0.32,70.6%,,1,0,0,0,-287,-13,-433,0,0,42281,42281,2631,0,18301,0,13,364,22074,153,10,30,100,500
Delight,Leona,SUPPORT,15,0,5,9,1.8,50,0,,1.3,9637,255,13.2%,150,75,24,23,20,3.96,1.98,0.61,0.63,40%,5837,1890,3643,304,154,6%,0.24,52.9%,,0,0,0,0,12,21,926,1,0,349,349,1826,0,32682,0,41,159,23972,128,25,46,0,0
Canna,Kennen,TOP,17,8,6,5,2.2,276,12,,7.3,14603,386,21.6%,55,23,7,13,12,1.45,0.61,0.34,0.18,13.4%,28981,1999,26855,127,766,25.8%,0.34,72.2%,1,2,0,0,0,-204,-1,-91,0,0,3416,3416,6588,0,20064,0,23,57,30048,248,15,35,300,250
Canyon,Xin Zhao,JUNGLE,17,1,3,10,3.7,204,180,,5.4,11926,315,17.6%,55,16,9,15,13,1.45,0.42,0.4,0.24,13.4%,15488,13571,739,1178,409,13.8%,0.29,61.1%,,0,0,0,0,413,12,102,0,0,1196,1196,33320,0,54100,0,18,595,50861,87,17,35,0,0
ShowMaker,LeBlanc,MID,18,4,2,7,5.5,325,12,,8.6,15022,397,22.2%,71,14,20,12,12,1.88,0.37,0.32,0.53,17.4%,24413,1757,22531,125,645,21.7%,0.29,61.1%,,1,0,0,0,652,11,-172,0,0,1666,1666,3636,0,11197,0,12,55,16913,57,15,34,100,350
Deft,Sivir,ADC,18,4,3,10,4.7,427,46,,11.3,17165,454,25.4%,59,21,11,8,8,1.56,0.55,0.21,0.29,14.4%,32065,29045,313,2707,847,28.5%,0.37,77.8%,,0,1,0,0,287,13,433,0,0,3622,3622,7337,0,22333,0,4,64,19883,111,13,32,150,1000
Kellin,Ashe,SUPPORT,14,1,3,15,5.3,26,0,,0.7,8922,236,13.2%,169,97,23,18,18,4.46,2.56,0.48,0.61,41.3%,11421,9341,2080,0,302,10.2%,0.42,88.9%,,0,0,0,0,-12,-21,-926,-1,0,404,404,4419,950,5377,0,58,370,13995,85,20,33,0,0
kingen,K,TOP,17,2,1,10,12,261,8,,9.2,11627,411,20.5%,34,15,7,10,10,1.2,0.53,0.35,0.25,12.3%,6906,5621,609,676,244,11.7%,0.42,80%,,0,0,0,0,230,9,-8,0,0,4525,4525,1916,0,19852,671,13,3851,12180,12,11,26,0,0
Clid,Lee Sin,JUNGLE,14,2,2,6,4,178,139,,6.3,10704,378,18.9%,62,23,13,15,13,2.19,0.81,0.53,0.46,22.4%,8141,6683,885,573,288,13.8%,0.28,53.3%,,0,0,0,0,473,-24,-332,-1,0,1405,1405,11974,0,29648,1087,8,455,20574,46,16,33,0,150
Zeka,Veigar,MID,18,9,1,2,11,304,11,,10.7,14473,512,25.5%,26,11,3,3,3,0.92,0.39,0.11,0.11,9.4%,22665,626,21903,136,801,38.5%,0.39,73.3%,,1,1,0,0,814,17,682,1,0,4109,4109,3136,0,8579,0,22,96,12335,41,5,25,50,50
Viper,Xayah,ADC,16,1,0,8,Perfect KDA,311,28,,11,12455,440,21.9%,44,14,9,6,6,1.56,0.49,0.21,0.32,15.9%,17887,16734,570,583,632,30.4%,0.32,60%,,0,0,0,0,-113,4,192,1,0,9205,9205,3291,0,6890,0,10,126,10449,0,7,19,0,0
Life,Rakan,SUPPORT,12,1,0,8,Perfect KDA,40,0,,1.4,7496,265,13.2%,111,53,20,14,14,3.92,1.87,0.49,0.71,40.1%,3230,539,2115,576,114,5.5%,0.32,60%,,0,0,0,0,100,2,544,1,0,1513,1513,2037,806,9319,1254,12,40,5992,0,16,28,0,0
Burdol,Gnar,TOP,16,1,3,0,0.3,268,8,,9.5,10949,387,23%,34,11,6,6,6,1.2,0.39,0.21,0.21,13.2%,11693,7514,1517,2662,413,31.9%,0.04,25%,1,0,0,0,0,-230,-9,8,0,0,3403,3403,2438,0,18954,0,18,344,21292,58,7,30,0,0
Willer,Viego,JUNGLE,14,3,3,0,1,183,156,,6.5,9556,338,20.1%,53,14,14,19,12,1.87,0.49,0.67,0.49,20.6%,4273,3537,387,349,151,11.6%,0.11,75%,1,0,0,0,0,-473,24,332,1,0,0,0,15751,0,22869,0,2,219,31441,83,18,34,200,0
Clozer,Taliyah,MID,15,0,3,2,0.7,252,8,,8.9,9559,338,20.1%,33,12,4,2,1,1.17,0.42,0.07,0.14,12.8%,11913,199,10650,1064,421,32.5%,0.07,50%,,0,0,0,0,-814,-17,-682,-1,0,0,0,674,0,10282,0,24,472,14007,125,4,20,0,0
Envyy,Zeri,ADC,15,0,3,0,0,309,20,,10.9,11199,396,23.5%,40,11,13,4,4,1.41,0.39,0.14,0.46,15.6%,7207,4645,2472,90,255,19.6%,0,0%,,0,0,0,0,113,-4,-192,-1,0,548,548,1548,0,16004,0,3,116,14727,88,5,22,0,50
Kael,Renata Glasc,SUPPORT,10,0,3,2,0.7,36,0,,1.3,6336,224,13.3%,97,54,15,19,19,3.43,1.91,0.67,0.53,37.7%,1613,413,1108,92,57,4.4%,0.07,50%,,0,0,0,0,-100,-2,-544,-1,0,0,0,49,64,6392,2275,6,91,7479,103,21,33,0,0
Burdol,Jayce,TOP,17,3,4,6,2.3,307,24,,9.8,13921,443,22.2%,46,15,8,7,6,1.46,0.48,0.22,0.25,15.5%,17281,14355,2926,0,550,28.2%,0.29,52.9%,,0,0,0,0,-1175,-14,-1895,-1,0,5798,5798,2181,0,13560,0,4,84,16067,120,9,42,200,100
Willer,Wukong,JUNGLE,15,5,1,9,14,163,145,,5.2,12079,384,19.3%,70,17,15,15,15,2.23,0.54,0.48,0.48,23.6%,10884,9399,961,524,346,17.8%,0.45,82.4%,,0,0,0,0,-1045,-17,-431,0,0,1114,1114,14764,0,24084,0,13,149,26186,14,16,31,550,0
Clozer,Ahri,MID,17,3,1,11,14,296,4,,9.4,13762,438,22%,33,10,9,6,5,1.05,0.32,0.19,0.29,11.1%,13259,1532,8734,2993,422,21.6%,0.45,82.4%,1,0,0,0,0,24,-6,-215,0,0,4114,4114,4279,0,8646,0,16,77,12653,44,6,20,0,200
Envyy,Jinx,ADC,16,6,1,3,9,352,32,,11.2,14986,477,23.9%,41,13,11,3,3,1.3,0.41,0.1,0.35,13.8%,16949,14496,909,1544,539,27.6%,0.29,52.9%,,2,0,0,0,-773,-9,-846,-1,0,6009,6009,4449,0,6475,0,7,86,10577,30,4,22,50,0
Kael,Thresh,SUPPORT,13,0,1,14,14,36,0,,1.1,7851,250,12.5%,107,60,14,19,19,3.4,1.91,0.6,0.45,36%,2932,356,2576,0,93,4.8%,0.45,82.4%,,0,0,0,0,77,4,129,0,0,76,76,993,0,4984,1480,16,111,8932,21,23,38,0,0
kingen,Kennen,TOP,17,3,3,2,1.7,259,0,,8.2,12579,400,22.6%,36,9,7,8,6,1.15,0.29,0.25,0.22,11.7%,13088,1347,11741,0,416,27.4%,0.16,62.5%,2,0,0,0,0,1175,14,1895,1,0,1393,1393,3508,0,12639,0,14,41,15886,50,9,25,0,300
Clid,Lee Sin,JUNGLE,14,2,4,1,0.8,178,156,,5.7,10230,325,18.4%,63,18,15,7,7,2,0.57,0.22,0.48,20.5%,6102,5080,833,189,194,12.8%,0.1,37.5%,1,0,0,0,0,1045,17,431,0,0,1079,1079,10937,0,30435,719,11,339,23685,113,8,22,0,150
Zeka,Lissandra,MID,17,0,3,1,0.3,309,0,,9.8,12141,386,21.8%,50,9,12,7,7,1.59,0.29,0.22,0.38,16.3%,9673,1086,8357,230,308,20.3%,0.03,12.5%,,0,0,0,0,-24,6,215,0,0,3228,3228,1565,0,9333,0,22,241,14524,64,7,19,0,50
Viper,Xayah,ADC,16,3,3,1,1.3,344,24,,10.9,13704,436,24.6%,46,18,11,10,9,1.46,0.57,0.32,0.35,15%,15479,14254,851,374,492,32.4%,0.13,50%,,0,0,0,0,773,9,846,1,0,1005,1005,4408,0,10858,0,11,66,16308,74,11,28,300,300
Life,Rakan,SUPPORT,12,0,4,4,1,34,0,,1.1,6943,221,12.5%,112,67,12,20,19,3.56,2.13,0.64,0.38,36.5%,3416,567,2489,360,109,7.2%,0.13,50%,,0,0,0,0,-77,-4,-129,0,0,101,101,2674,1149,12187,2296,14,29,11441,130,22,34,0,0
kingen,Gragas,TOP,18,1,3,5,2,252,16,,6.5,12767,327,17.7%,47,16,8,12,11,1.2,0.41,0.31,0.2,10.4%,19426,801,18547,78,497,15.7%,0.15,28.6%,,0,0,0,0,-238,-12,110,0,0,860,860,20212,0,39187,0,35,520,36483,98,14,32,200,0
Clid,Vi,JUNGLE,16,3,4,10,3.3,210,186,,5.4,13737,352,19%,101,21,24,21,19,2.59,0.54,0.54,0.61,22.4%,16610,15944,0,666,425,13.4%,0.33,61.9%,,0,0,0,0,-325,-6,351,0,1,924,924,17753,0,53929,0,30,213,37130,142,22,44,150,150
Zeka,Ahri,MID,18,3,2,14,8.5,331,8,,8.5,16931,433,23.5%,60,16,14,14,14,1.54,0.41,0.36,0.36,13.3%,31105,2429,22615,6061,796,25.1%,0.44,81%,,0,0,0,0,1519,26,860,0,0,10089,10089,7663,0,11750,0,30,136,18817,97,18,41,0,100
Viper,Varus,ADC,18,10,1,8,18,292,20,,7.5,17125,438,23.7%,76,28,15,15,14,1.95,0.72,0.38,0.38,16.9%,40233,35598,4539,96,1030,32.5%,0.46,85.7%,,1,1,0,0,477,34,925,1,0,3850,3850,3979,1266,5333,0,35,370,7836,10,17,36,100,0
Life,Heimerdinger,SUPPORT,15,4,6,11,2.5,42,4,,1.1,11561,296,16%,166,74,23,19,22,4.25,1.89,0.49,0.59,36.9%,16434,548,15168,718,421,13.3%,0.38,71.4%,,0,0,0,0,39,-21,303,0,0,1032,1032,1259,0,6117,0,27,203,14616,125,25,42,50,150
Burdol,Jayce,TOP,18,2,3,3,1.7,380,16,,9.7,15127,387,23.8%,44,13,9,8,7,1.13,0.33,0.2,0.23,13.7%,27839,25130,2367,342,713,35%,0.13,31.3%,1,0,0,0,0,238,12,-110,0,0,6828,6828,10903,0,23403,0,11,262,30410,110,11,37,0,200
Willer,Lee Sin,JUNGLE,16,4,5,7,2.2,202,169,,5.2,12331,316,19.4%,67,30,7,16,14,1.72,0.77,0.41,0.18,20.8%,10763,8653,1502,608,276,13.5%,0.28,68.8%,,0,0,0,0,325,6,-351,0,0,0,0,24078,0,44317,2463,15,738,45325,156,18,35,0,0
Clozer,Sylas,MID,18,1,5,6,1.4,262,0,,6.7,12310,315,19.4%,32,18,5,9,9,0.82,0.46,0.23,0.13,9.9%,14803,317,13924,562,379,18.6%,0.18,43.8%,,0,0,0,0,-1519,-26,-860,0,0,1195,1195,10288,0,32744,0,16,510,39808,237,11,29,0,0
Envyy,Samira,ADC,15,8,3,5,4.3,268,22,,6.9,14948,383,23.5%,43,18,13,7,7,1.1,0.46,0.18,0.33,13.4%,19264,16617,2647,0,493,24.2%,0.33,81.3%,,0,0,0,0,-477,-34,-925,-1,0,0,0,9697,0,32197,0,2,35,22416,99,10,32,400,300
Kael,Rell,SUPPORT,12,1,5,11,2.4,41,0,,1,8773,225,13.8%,136,77,18,25,22,3.48,1.97,0.64,0.46,42.2%,6790,538,4836,1416,174,8.5%,0.31,75%,,0,0,0,0,-39,21,-303,0,0,0,0,3491,327,23988,0,31,163,20046,127,27,43,0,0
Morgan,Renekton,TOP,18,3,5,2,1,295,12,,8.3,13635,385,23.6%,53,12,14,8,8,1.5,0.34,0.23,0.39,15.6%,13225,11594,1631,0,373,25.3%,0.14,100%,1,0,0,0,0,-174,-12,-249,0,0,2915,2915,12643,0,38846,0,18,41,38334,162,9,28,500,50
UmTi,Viego,JUNGLE,16,1,2,2,1.5,211,175,,6,11296,319,19.6%,75,12,24,10,10,2.12,0.34,0.28,0.68,22.1%,6104,5304,206,594,172,11.7%,0.08,60%,,0,0,0,0,-81,3,395,0,0,229,229,20688,0,26820,0,6,132,34481,91,11,32,0,0
Karis,Veigar,MID,18,0,2,4,2,312,0,,8.8,12294,347,21.3%,32,10,9,5,5,0.9,0.28,0.14,0.25,9.4%,10971,490,10481,0,309,21%,0.11,80%,,0,0,0,0,95,9,-119,0,0,388,388,4112,322,13905,0,18,50,15751,45,8,26,0,0
Hena,Varus,ADC,15,1,4,3,1,302,14,,8.5,12789,361,22.1%,43,16,14,5,5,1.21,0.45,0.14,0.39,12.6%,16291,12068,3683,540,460,31.1%,0.11,80%,,0,0,0,0,157,-4,-291,-1,0,1558,1558,2834,995,16816,0,22,263,11601,124,8,28,0,50
Effort,Karma,SUPPORT,13,0,3,3,1,25,0,,0.7,7732,218,13.4%,137,68,17,21,19,3.86,1.92,0.59,0.48,40.3%,5724,188,4984,552,161,10.9%,0.08,60%,,0,0,0,0,-16,-22,-362,-1,0,715,715,33,0,6647,4227,18,176,7519,99,23,38,0,0
DnDn,K,TOP,17,2,3,9,3.7,267,0,,7.5,12623,356,18.9%,34,15,2,9,9,0.96,0.42,0.25,0.06,9.7%,16738,13522,2472,744,472,21.8%,0.31,68.8%,,0,0,0,0,174,12,249,0,0,636,636,2530,0,45441,469,38,3391,23368,137,12,31,0,50
Sylvie,Lee Sin,JUNGLE,16,3,1,11,14,214,189,,6,12538,354,18.7%,74,25,13,12,12,2.09,0.71,0.34,0.37,21.2%,10659,9186,1002,471,301,13.9%,0.39,87.5%,,1,0,0,0,81,-3,-395,0,0,0,0,15318,0,43969,840,11,592,25521,51,13,31,0,300
